Position,points,name,challenge
166,340,shemkumar,"{'challenge_name': ['哥布林保衞部公告', 'Secret ROT13', 'AES?', 'easyyyyyyyyyy', 'I need to get the C00kies', 'EASY METHOD'], 'challenge_category': ['Web', 'Crypto', 'Crypto', 'Reverse', 'Web', 'Web'], 'challenge_points': ['30', '40', '20', '50', '100', '100'], 'solve_time': ['2024-11-17T06:46:27.027845Z', '2024-11-17T06:37:22.690591Z', '2024-11-17T06:23:48.965055Z', '2024-11-17T06:19:00.462406Z', '2024-11-17T05:52:27.203009Z', '2024-11-17T05:51:15.395759Z']}"
167,331,chriskely,"{'challenge_name': ['Grading system', '""A Gift from the Leader Organizer""', '哥布林保衞部公告', 'AES?', 'Secret ROT13', 'I need to get the C00kies', 'easyyyyyyyyyy'], 'challenge_category': ['PWN', 'Misc', 'Web', 'Crypto', 'Crypto', 'Web', 'Reverse'], 'challenge_points': ['100', '1', '30', '20', '40', '100', '50'], 'solve_time': ['2024-11-17T12:55:36.967764Z', '2024-11-17T12:45:49.794327Z', '2024-11-17T11:40:39.526607Z', '2024-11-17T11:34:57.741812Z', '2024-11-17T11:04:49.854179Z', '2024-11-17T10:23:28.102064Z', '2024-11-17T10:00:17.570167Z']}"
168,330,xiung,"{'challenge_name': ['Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Web', 'Web', 'Web', 'Web'], 'challenge_points': ['100', '100', '100', '30'], 'solve_time': ['2024-11-16T07:14:32.379352Z', '2024-11-16T07:14:13.565073Z', '2024-11-16T07:13:49.536668Z', '2024-11-16T07:13:17.884534Z']}"
169,330,fallnight,"{'challenge_name': ['EASY METHOD', 'I need to get the C00kies', '我的腳架在哪裡??', '哥布林保衞部公告', 'Where is this', 'AES?', 'Secret ROT13'], 'challenge_category': ['Web', 'Web', 'Misc', 'Web', 'Misc', 'Crypto', 'Crypto'], 'challenge_points': ['100', '100', '20', '30', '20', '20', '40'], 'solve_time': ['2024-11-16T16:54:35.692143Z', '2024-11-16T16:25:25.694286Z', '2024-11-16T16:21:50.762222Z', '2024-11-16T16:11:23.312413Z', '2024-11-16T15:34:06.963215Z', '2024-11-16T15:25:36.271201Z', '2024-11-16T15:00:04.227529Z']}"
170,330,truda,"{'challenge_name': ['Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Web', 'Web', 'Web', 'Web'], 'challenge_points': ['100', '100', '100', '30'], 'solve_time': ['2024-11-17T01:57:09.577850Z', '2024-11-17T01:52:23.702503Z', '2024-11-17T01:51:18.962851Z', '2024-11-17T01:49:32.870286Z']}"
171,330,nmdt,"{'challenge_name': ['Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Web', 'Web', 'Web', 'Web'], 'challenge_points': ['100', '100', '100', '30'], 'solve_time': ['2024-11-17T07:41:36.632383Z', '2024-11-17T07:40:53.044419Z', '2024-11-17T07:40:15.696825Z', '2024-11-17T07:37:33.790013Z']}"
172,329,kenne0001,"{'challenge_name': ['Kohiro', 'I need to get the C00kies', 'Login', 'NHNC, but C0LoRfUl', '哥布林保衞部公告', 'easyyyyyyyyyy'], 'challenge_category': ['Forensics', 'Web', 'Web', 'Misc', 'Web', 'Reverse'], 'challenge_points': ['20', '100', '100', '39', '30', '50'], 'solve_time': ['2024-11-17T11:56:20.597587Z', '2024-11-17T10:53:52.168481Z', '2024-11-17T07:41:15.253962Z', '2024-11-16T14:44:41.401084Z', '2024-11-16T13:49:25.042038Z', '2024-11-16T13:34:09.187656Z']}"
173,320,manabu,"{'challenge_name': ['easyyyyyyyyyy', 'Where is this', 'AES?', 'Login', 'I need to get the C00kies', '哥布林保衞部公告'], 'challenge_category': ['Reverse', 'Misc', 'Crypto', 'Web', 'Web', 'Web'], 'challenge_points': ['50', '20', '20', '100', '100', '30'], 'solve_time': ['2024-11-16T02:56:07.227033Z', '2024-11-16T02:06:39.031076Z', '2024-11-16T01:52:35.930117Z', '2024-11-16T01:44:21.288382Z', '2024-11-16T01:42:57.773883Z', '2024-11-16T01:42:17.488224Z']}"
174,320,mulattohat,"{'challenge_name': ['Login', 'I need to get the C00kies', '哥布林保衞部公告', 'Challenge under construction', 'Suspicious GIF', 'MagicButton', 'AES?'], 'challenge_category': ['Web', 'Web', 'Web', 'Forensics', 'Forensics', 'Forensics', 'Crypto'], 'challenge_points': ['100', '100', '30', '40', '20', '10', '20'], 'solve_time': ['2024-11-16T07:23:00.769352Z', '2024-11-16T06:56:52.877071Z', '2024-11-16T06:55:11.738800Z', '2024-11-16T06:51:55.763510Z', '2024-11-16T06:45:20.090961Z', '2024-11-16T06:19:30.170116Z', '2024-11-16T06:02:37.118791Z']}"
175,320,Heimlich,"{'challenge_name': ['Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Web', 'Web', 'Web', 'Web'], 'challenge_points': ['100', '100', '100', '30'], 'solve_time': ['2024-11-16T13:38:28.571066Z', '2024-11-16T13:24:48.037318Z', '2024-11-16T13:22:06.876265Z', '2024-11-16T13:19:22.202408Z']}"
176,320,_YummyEgg,"{'challenge_name': ['EASY METHOD', 'Login', 'I need to get the C00kies', '哥布林保衞部公告'], 'challenge_category': ['Web', 'Web', 'Web', 'Web'], 'challenge_points': ['100', '100', '100', '30'], 'solve_time': ['2024-11-16T16:13:33.569103Z', '2024-11-16T14:57:21.395546Z', '2024-11-16T14:56:02.033697Z', '2024-11-16T14:53:52.281172Z']}"
177,320,XD,"{'challenge_name': ['Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Web', 'Web', 'Web', 'Web'], 'challenge_points': ['100', '100', '100', '30'], 'solve_time': ['2024-11-17T11:59:29.914403Z', '2024-11-17T11:58:49.156325Z', '2024-11-17T11:58:20.873009Z', '2024-11-17T11:56:05.411767Z']}"
178,310,WW,"{'challenge_name': ['EASY METHOD', 'Secret ROT13', 'AES?', 'I need to get the C00kies', 'easyyyyyyyyyy'], 'challenge_category': ['Web', 'Crypto', 'Crypto', 'Web', 'Reverse'], 'challenge_points': ['100', '40', '20', '100', '50'], 'solve_time': ['2024-11-16T13:35:51.474110Z', '2024-11-16T03:45:49.966659Z', '2024-11-16T03:19:27.358171Z', '2024-11-16T03:00:04.513071Z', '2024-11-16T02:42:22.789621Z']}"
179,300,Chao28661,"{'challenge_name': ['easyyyyyyyyyy', 'AES?', 'Login', 'I need to get the C00kies', '哥布林保衞部公告'], 'challenge_category': ['Reverse', 'Crypto', 'Web', 'Web', 'Web'], 'challenge_points': ['50', '20', '100', '100', '30'], 'solve_time': ['2024-11-16T02:23:19.008220Z', '2024-11-16T02:12:28.179651Z', '2024-11-16T02:09:43.338727Z', '2024-11-16T02:09:27.059859Z', '2024-11-16T02:08:25.311521Z']}"
180,300,TT,"{'challenge_name': ['easyyyyyyyyyy', 'Secret ROT13', 'AES?', 'I need to get the C00kies', 'Login'], 'challenge_category': ['Reverse', 'Crypto', 'Crypto', 'Web', 'Web'], 'challenge_points': ['50', '40', '20', '100', '100'], 'solve_time': ['2024-11-16T03:01:08.088537Z', '2024-11-16T01:52:52.496350Z', '2024-11-16T01:40:11.441491Z', '2024-11-16T01:37:48.684683Z', '2024-11-16T01:36:49.876622Z']}"
181,300,Zyyz🔱,"{'challenge_name': ['MagicButton', 'Login', 'I need to get the C00kies', '哥布林保衞部公告', 'Secret ROT13', 'AES?'], 'challenge_category': ['Forensics', 'Web', 'Web', 'Web', 'Crypto', 'Crypto'], 'challenge_points': ['10', '100', '100', '30', '40', '20'], 'solve_time': ['2024-11-16T13:50:26.092680Z', '2024-11-16T03:36:16.365157Z', '2024-11-16T03:34:45.199302Z', '2024-11-16T03:33:20.112257Z', '2024-11-16T03:21:49.758482Z', '2024-11-16T03:15:24.090947Z']}"
182,300,0m3r,"{'challenge_name': ['Suspicious GIF', 'MagicButton', 'easyyyyyyyyyy', 'EASY METHOD', 'Secret ROT13', 'AES?', 'BotNet1'], 'challenge_category': ['Forensics', 'Forensics', 'Reverse', 'Web', 'Crypto', 'Crypto', 'Forensics'], 'challenge_points': ['20', '10', '50', '100', '40', '20', '60'], 'solve_time': ['2024-11-17T11:20:18.880592Z', '2024-11-17T11:12:32.923970Z', '2024-11-17T07:00:11.880898Z', '2024-11-17T06:47:15.606589Z', '2024-11-17T05:52:02.520048Z', '2024-11-17T05:02:48.045929Z', '2024-11-17T04:28:57.114083Z']}"
183,300,R1,"{'challenge_name': ['1 line php'], 'challenge_category': ['Web'], 'challenge_points': ['300'], 'solve_time': ['2024-11-17T12:42:02.246529Z']}"
184,290,test123123,"{'challenge_name': ['MagicButton', 'easyyyyyyyyyy', 'Login', 'I need to get the C00kies', '哥布林保衞部公告'], 'challenge_category': ['Forensics', 'Reverse', 'Web', 'Web', 'Web'], 'challenge_points': ['10', '50', '100', '100', '30'], 'solve_time': ['2024-11-16T02:46:48.768332Z', '2024-11-16T02:29:05.841430Z', '2024-11-16T02:08:53.496365Z', '2024-11-16T02:08:42.293996Z', '2024-11-16T02:08:06.860989Z']}"
185,290,Liar,"{'challenge_name': ['Secret ROT13', 'AES?', 'EASY METHOD', 'I need to get the C00kies', '哥布林保衞部公告'], 'challenge_category': ['Crypto', 'Crypto', 'Web', 'Web', 'Web'], 'challenge_points': ['40', '20', '100', '100', '30'], 'solve_time': ['2024-11-16T12:29:33.419705Z', '2024-11-16T12:20:28.493682Z', '2024-11-16T12:18:30.409297Z', '2024-11-16T12:11:03.328500Z', '2024-11-16T12:09:05.370881Z']}"
186,250,wxx,"{'challenge_name': ['Guess the num', 'easyyyyyyyyyy'], 'challenge_category': ['Reverse', 'Reverse'], 'challenge_points': ['200', '50'], 'solve_time': ['2024-11-16T06:30:56.018394Z', '2024-11-16T06:19:17.198681Z']}"
187,250,wekkend,"{'challenge_name': ['I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告', 'Where is this'], 'challenge_category': ['Web', 'Web', 'Web', 'Misc'], 'challenge_points': ['100', '100', '30', '20'], 'solve_time': ['2024-11-17T12:34:45.923998Z', '2024-11-17T12:32:49.884783Z', '2024-11-17T12:30:09.746015Z', '2024-11-17T10:56:49.201860Z']}"
188,250,r3,"{'challenge_name': ['I need to get the C00kies', 'Secret ROT13', 'easyyyyyyyyyy', '哥布林保衞部公告', 'AES?', 'MagicButton'], 'challenge_category': ['Web', 'Crypto', 'Reverse', 'Web', 'Crypto', 'Forensics'], 'challenge_points': ['100', '40', '50', '30', '20', '10'], 'solve_time': ['2024-11-17T13:29:34.252371Z', '2024-11-17T13:19:46.739349Z', '2024-11-17T12:29:08.211701Z', '2024-11-17T12:26:31.544364Z', '2024-11-17T12:18:07.425195Z', '2024-11-17T12:15:57.682135Z']}"
189,240,M4nu,"{'challenge_name': ['easyyyyyyyyyy', 'Secret ROT13', 'AES?', 'I need to get the C00kies', '哥布林保衞部公告'], 'challenge_category': ['Reverse', 'Crypto', 'Crypto', 'Web', 'Web'], 'challenge_points': ['50', '40', '20', '100', '30'], 'solve_time': ['2024-11-16T04:11:11.290393Z', '2024-11-16T04:00:55.498667Z', '2024-11-16T03:59:17.092684Z', '2024-11-16T03:30:03.273450Z', '2024-11-16T03:28:36.343942Z']}"
190,240,dddd,"{'challenge_name': ['easyyyyyyyyyy', 'I need to get the C00kies', 'EASY METHOD'], 'challenge_category': ['Reverse', 'Web', 'Web'], 'challenge_points': ['50', '100', '100'], 'solve_time': ['2024-11-17T04:56:59.329270Z', '2024-11-17T03:34:58.686801Z', '2024-11-17T03:31:03.051363Z']}"
191,230,發大財,"{'challenge_name': ['Login', 'I need to get the C00kies', '哥布林保衞部公告'], 'challenge_category': ['Web', 'Web', 'Web'], 'challenge_points': ['100', '100', '30'], 'solve_time': ['2024-11-16T06:29:11.025864Z', '2024-11-16T06:28:54.879791Z', '2024-11-16T06:27:39.497363Z']}"
192,230,dotorikko,"{'challenge_name': ['Login', '哥布林保衞部公告', 'I need to get the C00kies'], 'challenge_category': ['Web', 'Web', 'Web'], 'challenge_points': ['100', '30', '100'], 'solve_time': ['2024-11-16T06:40:56.185918Z', '2024-11-16T06:39:11.071979Z', '2024-11-16T06:38:01.191989Z']}"
193,230,ray spark,"{'challenge_name': ['EASY METHOD', 'I need to get the C00kies', '哥布林保衞部公告'], 'challenge_category': ['Web', 'Web', 'Web'], 'challenge_points': ['100', '100', '30'], 'solve_time': ['2024-11-16T08:54:57.396234Z', '2024-11-16T08:21:29.094030Z', '2024-11-16T08:17:36.682822Z']}"
194,230,rayhong,"{'challenge_name': ['哥布林保衞部公告', 'DOF', 'Grading system'], 'challenge_category': ['Web', 'PWN', 'PWN'], 'challenge_points': ['30', '100', '100'], 'solve_time': ['2024-11-17T08:23:42.718501Z', '2024-11-17T07:36:34.289106Z', '2024-11-17T06:25:17.339396Z']}"
195,230,nop0x90,"{'challenge_name': ['I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Web', 'Web', 'Web'], 'challenge_points': ['100', '100', '30'], 'solve_time': ['2024-11-17T12:39:59.279744Z', '2024-11-17T12:37:34.880709Z', '2024-11-17T12:35:23.785253Z']}"
196,225,black_cat,"{'challenge_name': ['""A Gift from the Leader Organizer""', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告', 'AES?'], 'challenge_category': ['Misc', 'Web', 'Web', 'Web', 'Crypto'], 'challenge_points': ['1', '100', '100', '30', '20'], 'solve_time': ['2024-11-17T12:58:05.768527Z', '2024-11-17T12:31:31.075608Z', '2024-11-17T12:30:35.632668Z', '2024-11-17T12:28:53.021586Z', '2024-11-17T12:15:22.737955Z']}"
197,210,fdsdsf,"{'challenge_name': ['Secret ROT13', 'AES?', ""Here's the sauce"", 'easyyyyyyyyyy'], 'challenge_category': ['Crypto', 'Crypto', 'Reverse', 'Reverse'], 'challenge_points': ['40', '20', '100', '50'], 'solve_time': ['2024-11-16T12:02:33.639003Z', '2024-11-16T12:00:40.646537Z', '2024-11-16T11:59:34.190172Z', '2024-11-16T11:44:19.397697Z']}"
198,201,hakai,"{'challenge_name': ['""A Gift from the Leader Organizer""', 'DOF', 'Grading system'], 'challenge_category': ['Misc', 'PWN', 'PWN'], 'challenge_points': ['1', '100', '100'], 'solve_time': ['2024-11-17T13:07:51.963939Z', '2024-11-17T13:05:40.651562Z', '2024-11-17T12:35:58.455658Z']}"
199,200,whatabummer,"{'challenge_name': ['DOF', 'Grading system'], 'challenge_category': ['PWN', 'PWN'], 'challenge_points': ['100', '100'], 'solve_time': ['2024-11-16T07:34:37.167448Z', '2024-11-16T06:59:30.446511Z']}"
200,200,glomper,"{'challenge_name': ['Suspicious GIF', 'I need to get the C00kies', '哥布林保衞部公告', 'easyyyyyyyyyy'], 'challenge_category': ['Forensics', 'Web', 'Web', 'Reverse'], 'challenge_points': ['20', '100', '30', '50'], 'solve_time': ['2024-11-16T08:30:29.148529Z', '2024-11-16T01:46:33.080194Z', '2024-11-16T01:42:47.920520Z', '2024-11-16T01:36:11.164284Z']}"
201,200,elemental.unicorn,"{'challenge_name': ['Login', 'I need to get the C00kies'], 'challenge_category': ['Web', 'Web'], 'challenge_points': ['100', '100'], 'solve_time': ['2024-11-17T00:21:45.139053Z', '2024-11-16T23:55:15.128906Z']}"
202,200,mikejam,"{'challenge_name': ['DOF', 'Grading system'], 'challenge_category': ['PWN', 'PWN'], 'challenge_points': ['100', '100'], 'solve_time': ['2024-11-17T07:53:51.254044Z', '2024-11-17T07:41:45.317974Z']}"
203,200,Fries,"{'challenge_name': ['easyyyyyyyyyy', 'Where is this', 'I need to get the C00kies', '哥布林保衞部公告'], 'challenge_category': ['Reverse', 'Misc', 'Web', 'Web'], 'challenge_points': ['50', '20', '100', '30'], 'solve_time': ['2024-11-17T11:41:18.037497Z', '2024-11-16T13:31:38.968210Z', '2024-11-16T13:13:39.274658Z', '2024-11-16T12:58:05.652142Z']}"
204,200,taka,"{'challenge_name': ['DOF', 'Grading system'], 'challenge_category': ['PWN', 'PWN'], 'challenge_points': ['100', '100'], 'solve_time': ['2024-11-17T13:17:41.648970Z', '2024-11-16T03:24:28.112087Z']}"
205,200,subadevan,"{'challenge_name': ['I need to get the C00kies', 'EASY METHOD'], 'challenge_category': ['Web', 'Web'], 'challenge_points': ['100', '100'], 'solve_time': ['2024-11-17T14:08:46.845947Z', '2024-11-17T14:06:49.145431Z']}"
206,180,check1n,"{'challenge_name': ['easyyyyyyyyyy', '哥布林保衞部公告', 'Secret ROT13', 'Baby RSA', 'AES?'], 'challenge_category': ['Reverse', 'Web', 'Crypto', 'Crypto', 'Crypto'], 'challenge_points': ['50', '30', '40', '40', '20'], 'solve_time': ['2024-11-17T09:25:45.463032Z', '2024-11-17T09:24:25.580662Z', '2024-11-17T09:21:05.803232Z', '2024-11-17T09:14:28.323411Z', '2024-11-17T09:11:15.281515Z']}"
207,150,Nun,"{'challenge_name': ['Blog 3', 'I need to get the C00kies'], 'challenge_category': ['Misc', 'Web'], 'challenge_points': ['50', '100'], 'solve_time': ['2024-11-16T10:15:48.696197Z', '2024-11-16T09:59:54.029227Z']}"
208,150,Sp4c3K,"{'challenge_name': ['BotNet1', 'Challenge under construction', 'Suspicious GIF', 'Kohiro', 'MagicButton'], 'challenge_category': ['Forensics', 'Forensics', 'Forensics', 'Forensics', 'Forensics'], 'challenge_points': ['60', '40', '20', '20', '10'], 'solve_time': ['2024-11-16T13:39:17.509622Z', '2024-11-16T13:34:28.850765Z', '2024-11-16T12:27:34.587802Z', '2024-11-16T12:15:31.833984Z', '2024-11-16T12:01:39.337821Z']}"
209,150,Reewnat,"{'challenge_name': ['easyyyyyyyyyy', 'Secret ROT13', 'Baby RSA', 'AES?'], 'challenge_category': ['Reverse', 'Crypto', 'Crypto', 'Crypto'], 'challenge_points': ['50', '40', '40', '20'], 'solve_time': ['2024-11-16T22:25:17.395603Z', '2024-11-16T21:35:46.442543Z', '2024-11-16T21:29:55.074694Z', '2024-11-16T20:27:35.869251Z']}"
210,150,0xGroot,"{'challenge_name': ['Grading system', 'easyyyyyyyyyy'], 'challenge_category': ['PWN', 'Reverse'], 'challenge_points': ['100', '50'], 'solve_time': ['2024-11-17T06:21:11.511981Z', '2024-11-17T05:52:28.996975Z']}"
211,150,atang,"{'challenge_name': ['EASY METHOD', '哥布林保衞部公告', 'AES?'], 'challenge_category': ['Web', 'Web', 'Crypto'], 'challenge_points': ['100', '30', '20'], 'solve_time': ['2024-11-17T06:58:41.131530Z', '2024-11-17T06:37:18.377386Z', '2024-11-17T06:17:52.988367Z']}"
212,150,kywh1t3h4t,"{'challenge_name': [""Here's the sauce"", 'easyyyyyyyyyy'], 'challenge_category': ['Reverse', 'Reverse'], 'challenge_points': ['100', '50'], 'solve_time': ['2024-11-17T07:38:51.503315Z', '2024-11-17T07:34:13.396541Z']}"
213,140,youan,"{'challenge_name': ['哥布林保衞部公告', 'Secret ROT13', 'AES?', 'easyyyyyyyyyy'], 'challenge_category': ['Web', 'Crypto', 'Crypto', 'Reverse'], 'challenge_points': ['30', '40', '20', '50'], 'solve_time': ['2024-11-16T12:38:03.750197Z', '2024-11-16T12:22:52.739345Z', '2024-11-16T09:27:42.174048Z', '2024-11-16T05:18:18.646846Z']}"
214,140,Kirari,"{'challenge_name': ['BotNet1', 'BotNet2'], 'challenge_category': ['Forensics', 'Forensics'], 'challenge_points': ['60', '80'], 'solve_time': ['2024-11-17T03:09:06.816641Z', '2024-11-17T03:07:49.213102Z']}"
215,140,guazinit,"{'challenge_name': ['I need to get the C00kies', 'Secret ROT13'], 'challenge_category': ['Web', 'Crypto'], 'challenge_points': ['100', '40'], 'solve_time': ['2024-11-17T12:59:46.699357Z', '2024-11-17T12:57:38.573466Z']}"
216,120,EndFlag,"{'challenge_name': ['easyyyyyyyyyy', 'Secret ROT13', '哥布林保衞部公告'], 'challenge_category': ['Reverse', 'Crypto', 'Web'], 'challenge_points': ['50', '40', '30'], 'solve_time': ['2024-11-16T15:16:39.007095Z', '2024-11-16T14:55:00.417446Z', '2024-11-16T14:49:16.504809Z']}"
217,120,lost3er,"{'challenge_name': ['MagicButton', 'easyyyyyyyyyy', 'Secret ROT13', 'AES?'], 'challenge_category': ['Forensics', 'Reverse', 'Crypto', 'Crypto'], 'challenge_points': ['10', '50', '40', '20'], 'solve_time': ['2024-11-16T19:24:45.206557Z', '2024-11-16T19:22:41.824667Z', '2024-11-16T19:18:07.629179Z', '2024-11-16T18:14:39.982245Z']}"
218,110,nendo,"{'challenge_name': ['Secret ROT13', 'Baby RSA', 'AES?', 'MagicButton'], 'challenge_category': ['Crypto', 'Crypto', 'Crypto', 'Forensics'], 'challenge_points': ['40', '40', '20', '10'], 'solve_time': ['2024-11-17T06:01:49.642709Z', '2024-11-17T05:56:54.338119Z', '2024-11-17T05:18:59.774372Z', '2024-11-17T05:11:33.245671Z']}"
219,110,Orkada,"{'challenge_name': ['Secret ROT13', 'AES?', 'easyyyyyyyyyy'], 'challenge_category': ['Crypto', 'Crypto', 'Reverse'], 'challenge_points': ['40', '20', '50'], 'solve_time': ['2024-11-17T10:30:21.282182Z', '2024-11-16T18:59:05.196493Z', '2024-11-16T16:51:57.259006Z']}"
220,110,pink,"{'challenge_name': ['AES?', 'BotNet1', 'Kohiro', 'MagicButton'], 'challenge_category': ['Crypto', 'Forensics', 'Forensics', 'Forensics'], 'challenge_points': ['20', '60', '20', '10'], 'solve_time': ['2024-11-17T12:15:01.005469Z', '2024-11-17T12:01:36.395020Z', '2024-11-17T11:52:54.662715Z', '2024-11-17T11:42:44.666795Z']}"
221,110,F4n4nd1Club,"{'challenge_name': ['Secret ROT13', 'AES?', 'easyyyyyyyyyy'], 'challenge_category': ['Crypto', 'Crypto', 'Reverse'], 'challenge_points': ['40', '20', '50'], 'solve_time': ['2024-11-17T13:19:19.347228Z', '2024-11-17T13:02:47.645737Z', '2024-11-17T12:52:10.028568Z']}"
222,100,nigga,"{'challenge_name': ['Grading system'], 'challenge_category': ['PWN'], 'challenge_points': ['100'], 'solve_time': ['2024-11-16T08:07:50.250766Z']}"
223,100,nineday,"{'challenge_name': ['AES?', '哥布林保衞部公告', 'easyyyyyyyyyy'], 'challenge_category': ['Crypto', 'Web', 'Reverse'], 'challenge_points': ['20', '30', '50'], 'solve_time': ['2024-11-16T12:54:08.485620Z', '2024-11-16T12:36:59.078492Z', '2024-11-16T12:13:16.199867Z']}"
224,100,cavih49215,"{'challenge_name': ['Grading system'], 'challenge_category': ['PWN'], 'challenge_points': ['100'], 'solve_time': ['2024-11-16T13:34:51.088785Z']}"
225,100,t1st,"{'challenge_name': ['Grading system'], 'challenge_category': ['PWN'], 'challenge_points': ['100'], 'solve_time': ['2024-11-16T14:43:48.765606Z']}"
226,100,Sanji,"{'challenge_name': ['Baby RSA', 'Secret ROT13', 'AES?'], 'challenge_category': ['Crypto', 'Crypto', 'Crypto'], 'challenge_points': ['40', '40', '20'], 'solve_time': ['2024-11-17T03:25:41.791041Z', '2024-11-17T02:28:29.149251Z', '2024-11-17T02:10:13.911919Z']}"
227,100,lwd3c,"{'challenge_name': ['DOF'], 'challenge_category': ['PWN'], 'challenge_points': ['100'], 'solve_time': ['2024-11-17T04:34:39.147000Z']}"
228,100,newname,"{'challenge_name': ['Grading system'], 'challenge_category': ['PWN'], 'challenge_points': ['100'], 'solve_time': ['2024-11-17T09:46:24.389033Z']}"
229,95,dud3,"{'challenge_name': ['Blog 3', 'BotNet1'], 'challenge_category': ['Misc', 'Forensics'], 'challenge_points': ['50', '60'], 'solve_time': ['2024-11-16T12:53:46.908002Z', '2024-11-16T11:38:26.132170Z']}"
230,90,actualsinema,"{'challenge_name': ['I need to get the C00kies'], 'challenge_category': ['Web'], 'challenge_points': ['100'], 'solve_time': ['2024-11-16T04:44:15.110437Z']}"
231,90,黃翊桓,"{'challenge_name': ['哥布林保衞部公告', 'Secret ROT13', 'AES?'], 'challenge_category': ['Web', 'Crypto', 'Crypto'], 'challenge_points': ['30', '40', '20'], 'solve_time': ['2024-11-16T12:44:19.137440Z', '2024-11-16T12:34:19.120692Z', '2024-11-16T12:31:20.446676Z']}"
232,90,test1234,"{'challenge_name': ['Challenge under construction', 'Suspicious GIF', 'Kohiro', 'MagicButton'], 'challenge_category': ['Forensics', 'Forensics', 'Forensics', 'Forensics'], 'challenge_points': ['40', '20', '20', '10'], 'solve_time': ['2024-11-17T08:49:48.825911Z', '2024-11-17T08:43:20.598152Z', '2024-11-17T08:39:55.710726Z', '2024-11-17T08:32:12.705770Z']}"
233,70,ByamB4,"{'challenge_name': ['AES?', 'easyyyyyyyyyy'], 'challenge_category': ['Crypto', 'Reverse'], 'challenge_points': ['20', '50'], 'solve_time': ['2024-11-17T01:26:30.294275Z', '2024-11-17T01:02:42.058846Z']}"
234,70,HxN0n3,"{'challenge_name': ['AES?', 'Suspicious GIF', 'Kohiro', 'MagicButton'], 'challenge_category': ['Crypto', 'Forensics', 'Forensics', 'Forensics'], 'challenge_points': ['20', '20', '20', '10'], 'solve_time': ['2024-11-17T10:33:56.237963Z', '2024-11-16T20:10:29.743963Z', '2024-11-16T20:01:02.773581Z', '2024-11-16T19:35:49.655816Z']}"
235,60,thonglam,"{'challenge_name': ['BotNet1'], 'challenge_category': ['Forensics'], 'challenge_points': ['60'], 'solve_time': ['2024-11-17T08:11:22.940323Z']}"
236,60,xtea418,"{'challenge_name': ['easyyyyyyyyyy', 'AES?', '""A Gift from the Leader Organizer""'], 'challenge_category': ['Reverse', 'Crypto', 'Misc'], 'challenge_points': ['50', '20', '1'], 'solve_time': ['2024-11-17T13:12:49.887281Z', '2024-11-17T13:06:13.886756Z', '2024-11-17T13:02:19.529520Z']}"
237,50,pwnme,"{'challenge_name': ['easyyyyyyyyyy'], 'challenge_category': ['Reverse'], 'challenge_points': ['50'], 'solve_time': ['2024-11-16T01:41:55.385410Z']}"
238,50,yn,"{'challenge_name': ['哥布林保衞部公告', 'Where is this'], 'challenge_category': ['Web', 'Misc'], 'challenge_points': ['30', '20'], 'solve_time': ['2024-11-16T02:54:03.200584Z', '2024-11-16T02:36:04.366897Z']}"
239,50,tsaisy,"{'challenge_name': ['哥布林保衞部公告', 'AES?'], 'challenge_category': ['Web', 'Crypto'], 'challenge_points': ['30', '20'], 'solve_time': ['2024-11-16T02:54:59.976298Z', '2024-11-16T01:57:50.170454Z']}"
240,50,w4nd3r,"{'challenge_name': ['easyyyyyyyyyy'], 'challenge_category': ['Reverse'], 'challenge_points': ['50'], 'solve_time': ['2024-11-16T06:07:56.251529Z']}"
241,50,shr3wd,"{'challenge_name': ['easyyyyyyyyyy'], 'challenge_category': ['Reverse'], 'challenge_points': ['50'], 'solve_time': ['2024-11-16T06:24:12.161341Z']}"
242,50,practiceAccount,"{'challenge_name': ['easyyyyyyyyyy'], 'challenge_category': ['Reverse'], 'challenge_points': ['50'], 'solve_time': ['2024-11-16T10:09:29.498438Z']}"
243,50,froglegs,"{'challenge_name': ['easyyyyyyyyyy'], 'challenge_category': ['Reverse'], 'challenge_points': ['50'], 'solve_time': ['2024-11-16T15:51:38.659585Z']}"
244,50,qdssdqqds,"{'challenge_name': ['easyyyyyyyyyy'], 'challenge_category': ['Reverse'], 'challenge_points': ['50'], 'solve_time': ['2024-11-17T03:07:18.471075Z']}"
245,50,X1a0YU,"{'challenge_name': ['easyyyyyyyyyy'], 'challenge_category': ['Reverse'], 'challenge_points': ['50'], 'solve_time': ['2024-11-17T03:29:13.645482Z']}"
